project;mergecommit;leftcommit;basecommit;rightcommit;ssmergeconfs;ssmergeloc;ssmergerenamingconfs;ssmergedeletionconfs;ssmergeinnerdeletionconfs;ssmergetaeconfs;ssmergenereoconfs;ssmergeinitlblocksconfs;ssmergeacidentalconfs;unmergeconfs;unmergeloc;unmergetime;ssmergetime;unmergeduplicateddeclarationerrors;unmergeorderingconfs;equalconfs
/usr/miner/projects/RDIProject3;eb23b0624f5d65586716be9287095730d7f1026f;713db8a7;bdec2f03770a72f4be535251306f2f7ebfc6d3b6;14107d1d;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;48c8b3952be62564e0294e83288fd1dae0862555;dba35405c;b7370d312fe2617eb8817c4915e4bb0e38b4a649;50b92a108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;e7db1b489c7b2c26621e8c3e11ccd63ad7947303;cdb6d182;a191897686bad74a96397048cd13b0b9ffa17d8e;6b41be91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject2;384d1407eb42dbee24953f58106040204f091161;7582e7bb;3f085e4619231f9ba854447f3350ddab60d464e7;97ac6ad3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject12;e5cea4422a6156b8f1437c7a2326a96670aa562d;da90fb62;b945b644076efc08c224067d8daaed1186d4be7b;12a1e5e7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDUProject3;5fbdd9af26439f81c27ae2aece5221f116021621;13f0fe73;903ae84857d458469c0d4217fd0cbca67a1c3115;52bcd318;0;0;0;0;0;0;0;0;0;0;0;23298100;336506600;0;0;0
/usr/miner/projects/RDIProject3;53dc88f95271fd5dfdf30d0038b054ce7433b7e7;888bfad9;14107d1d81bc1511b3ceec0c9d8d0d09598ee8ac;eb23b062;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/RDIProject6;ad0388ac175a53cd044f1584030b39cbed335310;953d67396;e4ad3417d2b3df1f14ccf9377662aa4960c5eb45;037c7bb16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
/usr/miner/projects/IProject1;3a5ab1a62324779cecb478ee4bd819cc3dbdd392;a8304498;6b41be913fb1f67cb280af9d36a43f4ccda3e56c;bc7fd474;3;732;0;0;0;0;0;0;3;3;418;35158300;1213437600;0;0;0
/usr/miner/projects/RDUProject2;f039954f5faa991f9185801bbd1c956d71e9ee36;c58ca29e;363f277ca110839be14a8211383597603fb69854;7582e7bb;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
